Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)
F39995_MLIG_G1	M1	5.0	-1378.1728	0	0	0.6562	0.9302	0.7055		
F20533_MLIG_G1	M2	7.0	-307.405199	0	0	0.0	0.0	0.0	0.0	0.0
F20533_MLIG_G1	M1	5.0	-307.405198	0	0	0.0	0.0	0.0		
F1353_MLIG_G1	M2	7.0	-2829.178786	0	0	0.0041	0.0075	0.5436	0.0	0.0
F1353_MLIG_G1	M1	5.0	-2829.178786	0	0	0.0051	0.0094	0.5436		
F105566_MLIG_G1	M1	6.0	-1289.61415	0	0	0.0	0.0	0.6597		
F105566_MLIG_G1	M2	8.0	-1275.182308	0	0	20.0011	2.2549	8.8701	13.0	3.0
F65367_MLIG_G1	M1	5.0	-755.580134	0	0	0.0016	0.0367	0.0428		
F65367_MLIG_G1	M2	7.0	-755.580124	0	0	0.0017	0.0408	0.0428	0.0	0.0
F24718_MLIG_G1	M1	6.0	-2451.196246	0	0	0.1931	0.4628	0.4172		
F24718_MLIG_G1	M2	8.0	-2301.369354	0	0	5.6529	0.0282	200.5034	112.0	90.0
F84495_SMED_G1	M2	8.0	-1262.999205	0	0	0.0	0.0	0.1157	0.0	0.0
F84495_SMED_G1	M1	6.0	-1262.999253	0	0	0.0	0.0	0.1157		
F112114_MLIG_G1	M2	8.0	-1556.683896	0	0	0.0	0.0	0.1822	0.0	0.0
F112114_MLIG_G1	M1	6.0	-1556.683902	0	0	0.0	0.0	0.1822		
F130587_MLIG_G1	M2	8.0	-2152.753316	0	0	0.0	0.0	0.2515	0.0	0.0
F130587_MLIG_G1	M1	6.0	-2152.753316	0	0	0.0	0.0	0.2515		
F109250_MLIG_G1	M1	6.0	-632.976063	0	0	0.0044	0.0044	1.0		
F109250_MLIG_G1	M2	8.0	-632.971309	0	0	0.0	0.0	1.1231	0.0	0.0
F1968_FHEP_G1	M1	5.0	-1283.780639	0	0	11.6555	11.6555	1.0		
F1968_FHEP_G1	M2	7.0	-1283.780639	0	0	13.1908	13.1908	1.0	0.0	0.0
F113810_MLIG_G1	M2	7.0	-795.262784	0	0	0.123	0.0283	4.3396	2.0	0.0
F113810_MLIG_G1	M1	5.0	-804.655359	0	0	0.0331	0.0545	0.6074		
F121954_MLIG_G1	M1	7.0	-507.181268	0	0	0.0	0.0	0.4064		
F121954_MLIG_G1	M2	9.0	-504.51271	0	0	0.0	0.0	1.0028	0.0	0.0
F94757_SMED_G1	M2	7.0	-138.170936	0	0	0.0432	0.0395	1.0947	0.0	0.0
F94757_SMED_G1	M1	5.0	-138.74764	0	0	0.0153	0.0441	0.3471		
F18610_MLIG_G1	M2	8.0	-813.487946	0	0	0.0	0.0	1.0001	0.0	0.0
F18610_MLIG_G1	M1	6.0	-813.488212	0	0	0.0	0.0	1.0		
F33570_MLIG_G1	M1	6.0	-1667.720356	0	0	0.0015	0.0298	0.0504		
F33570_MLIG_G1	M2	8.0	-1667.661578	0	0	0.0007	0.0096	0.0723	0.0	0.0
F47487_MLIG_G1	M1	6.0	-1858.760491	0	0	0.0	0.0	0.1894		
F47487_MLIG_G1	M2	8.0	-1858.672287	0	0	2.286	32.3123	0.0707	0.0	0.0
F60517_SMED_G1	M1	5.0	-531.230986	0	0	4.2636	4.2636	1.0		
F60517_SMED_G1	M2	7.0	-531.230986	0	0	4.2637	4.2637	1.0	0.0	0.0
F19931_SMED_G1	M2	7.0	-611.833646	0	0	1.3987	4.8588	0.2879	0.0	0.0
F19931_SMED_G1	M1	5.0	-611.833647	0	0	1.3987	4.8588	0.2879		
F91832_HDIM_G1	M1	7.0	-563.072201	0	0	0.0	0.0	0.6081		
F91832_HDIM_G1	M2	9.0	-563.071982	0	0	0.0	0.0	0.0	0.0	0.0
F20317_MLIG_G1	M1	7.0	-813.822767	0	0	0.0	0.0	0.2346		
F20317_MLIG_G1	M2	9.0	-789.548336	0	0	0.0	0.0	26.6949	4.0	2.0
F85475_HDIM_G1	M2	7.0	-355.175927	0	0	5.7403	0.1533	37.4395	1.0	0.0
F85475_HDIM_G1	M1	5.0	-358.698101	0	0	0.2267	0.2936	0.7721		
F47000_MLIG_G1	M2	8.0	-2713.221181	0	0	0.0	0.0	0.0329	0.0	0.0
F47000_MLIG_G1	M1	6.0	-2713.221186	0	0	0.0	0.0	0.0329		
F47035_MLIG_G1	M2	8.0	-2783.883196	0	0	0.0024	0.0153	0.1567	0.0	0.0
F47035_MLIG_G1	M1	6.0	-2783.8832	0	0	0.0024	0.0153	0.1567		
F21799_MLIG_G1	M2	7.0	-336.433389	0	0	18.7606	0.0395	475.4359	18.0	14.0
F21799_MLIG_G1	M1	5.0	-345.922454	0	0	0.7042	1.3892	0.5069		
F71818_MLIG_G1	M1	7.0	-2020.942897	0	0	0.2218	1.1448	0.1937		
F71818_MLIG_G1	M2	9.0	-2020.935101	0	0	0.2266	1.1407	0.1986	0.0	0.0
F48680_MCOR_G1	M2	7.0	-523.383994	0	0	0.0	0.0	7.0775	0.0	0.0
F48680_MCOR_G1	M1	5.0	-523.809562	0	0	0.0072	0.0072	1.0		
F125542_MLIG_G1	M1	6.0	-3520.314656	0	0	0.0019	0.0078	0.2475		
F125542_MLIG_G1	M2	8.0	-3520.332471	0	0	0.002	0.0078	0.2536	0.0	0.0
F117737_MLIG_G1	M2	7.0	-744.299296	0	0	15.5156	2.4585	6.311	5.0	0.0
F117737_MLIG_G1	M1	5.0	-744.542581	0	0	3.5907	3.5907	1.0		
F93677_TREG_G1	M2	7.0	-253.643367	0	0	2.1255	0.119	17.8601	8.0	5.0
F93677_TREG_G1	M1	5.0	-256.579726	0	0	0.9979	1.6489	0.6052		
F116390_MLIG_G1	M2	7.0	-1080.959341	0	0	0.0	0.0072	0.0	0.0	0.0
F116390_MLIG_G1	M1	5.0	-1080.963842	0	0	0.0	0.0071	0.0		
F50801_MLIG_G1	M2	8.0	-2121.493352	0	0	0.0006	0.0134	0.0464	0.0	0.0
F50801_MLIG_G1	M1	6.0	-2121.493362	0	0	0.0006	0.0134	0.0464		
F114350_HDIM_G1	M1	5.0	-434.408023	0	0	0.0	0.0	0.2007		
F114350_HDIM_G1	M2	7.0	-434.408041	0	0	0.0	0.0	0.4526	0.0	0.0
F127036_TSOL_G1	M2	8.0	-535.730806	0	0	0.0	0.0	0.2195	0.0	0.0
F127036_TSOL_G1	M1	6.0	-535.730807	0	0	0.0	0.0	0.2195		
F66797_SMED_G1	M1	5.0	-1139.519525	0	0	0.0	0.0054	0.0		
F66797_SMED_G1	M2	7.0	-1139.519369	0	0	0.0	0.0	0.0	0.0	0.0
F83688_MLIG_G1	M1	5.0	-696.551357	0	0	0.0	0.0	0.0		
F83688_MLIG_G1	M2	7.0	-696.551254	0	0	0.0	0.0233	0.0	0.0	0.0
F2516_SMED_G2	M1	5.0	-1080.941686	0	0	12.5935	12.5935	1.0		
F2516_SMED_G2	M2	7.0	-1080.941686	0	0	18.5547	9.3063	1.9938	0.0	0.0
F69939_SMED_G1	M2	16.0	-2017.873818	0	0	0.0	0.0	3.4303	48.0	18.0
F69939_SMED_G1	M1	14.0	-2018.115443	0	0	0.0	0.0	0.9874		
F17894_MLIG_G1	M2	8.0	-2579.650815	0	0	0.0	0.0	0.8756	0.0	0.0
F17894_MLIG_G1	M1	6.0	-2579.650815	0	0	0.0	0.0	0.8756		
F115335_HMIC_G1	M1	6.0	-1710.080376	0	0	0.0	0.0	0.7434		
F115335_HMIC_G1	M2	8.0	-1710.080001	0	0	0.0	0.0	0.0	0.0	0.0
F71995_MLIG_G1	M2	8.0	-258.441358	0	0	0.0	0.0412	0.0	0.0	0.0
F71995_MLIG_G1	M1	6.0	-258.441413	0	0	0.0	0.0412	0.0		
F97282_MLIG_G1	M1	6.0	-2972.048904	0	0	0.0	0.0	0.2499		
F97282_MLIG_G1	M2	8.0	-2972.048902	0	0	0.0	0.0	0.2499	0.0	0.0
F1005_MLIG_G1	M2	8.0	-1030.653956	0	0	0.0	0.0	0.1979	0.0	0.0
F1005_MLIG_G1	M1	6.0	-1030.653958	0	0	0.0	0.0	0.1979		
F63754_SMED_G1	M1	5.0	-402.73681	0	0	8.6132	50.119	0.1719		
F63754_SMED_G1	M2	7.0	-403.551026	0	0	16.4808	17.4388	0.9451	0.0	0.0
F88299_SMED_G1	M2	7.0	-139.267809	0	0	0.0	0.0	0.0	0.0	0.0
F88299_SMED_G1	M1	5.0	-139.267831	0	0	0.0	0.0257	0.0		
F120406_SMED_G1	M1	5.0	-384.139282	0	0	0.0886	0.0886	1.0		
F120406_SMED_G1	M2	7.0	-384.032062	0	0	0.101	0.0776	1.302	0.0	0.0
F109180_MLIG_G1	M1	16.0	-1428.737854	0	0	0.0	0.0	0.0623		
F109180_MLIG_G1	M2	18.0	-1428.737854	0	0	0.0	0.0	0.0623	0.0	0.0
F120103_SMED_G1	M2	7.0	-310.871086	0	0	0.0	0.0	1.0	0.0	0.0
F120103_SMED_G1	M1	5.0	-310.871091	0	0	0.0	0.0	1.0		
F83560_MLIG_G1	M1	5.0	-557.148556	0	0	6.0486	7.3759	0.82		
F83560_MLIG_G1	M2	7.0	-557.148507	0	0	18.4633	9.3427	1.9762	0.0	0.0
F91404_MLIG_G1	M1	6.0	-1745.801266	0	0	0.6019	1.0103	0.5957		
F91404_MLIG_G1	M2	8.0	-1703.120298	0	0	0.0	0.0	42.8147	103.0	80.0
F50442_MLIG_G1	M2	34.0	-2992.371859	0	0	0.0	0.0	2.6908	12.0	10.0
F50442_MLIG_G1	M1	32.0	-3028.600361	0	0	0.0051	0.0051	1.0		
F57067_MLIG_G1	M1	5.0	-2611.828251	0	0	0.0011	0.0191	0.0571		
F57067_MLIG_G1	M2	7.0	-2611.828252	0	0	0.0	0.0	0.0571	0.0	0.0
F80555_MLIG_G1	M1	6.0	-3467.569019	0	0	0.0	0.0021	0.0		
F80555_MLIG_G1	M2	8.0	-3467.5687	0	0	0.0	0.0021	0.0	0.0	0.0
F50363_MLIG_G1	M2	8.0	-2069.216092	0	0	11.8273	0.1611	73.4025	145.0	114.0
F50363_MLIG_G1	M1	6.0	-2105.544046	0	0	0.0	0.0	0.6762		
F7116_HDIM_G1	M2	8.0	-612.712171	0	0	0.0	0.0	0.3461	0.0	0.0
F7116_HDIM_G1	M1	6.0	-612.712177	0	0	0.0	0.0	0.3755		
F108947_MLIG_G1	M1	6.0	-1596.045435	0	0	0.0	0.0	0.7056		
F108947_MLIG_G1	M2	8.0	-1574.02475	0	0	0.0	0.0	69.5308	118.0	74.0
F22152_TASI_G1	M1	5.0	-531.362366	0	0	0.0036	0.0036	1.0		
F22152_TASI_G1	M2	7.0	-529.985764	0	0	0.0	0.0	515.6355	0.0	0.0
F29022_EGRA_G1	M2	7.0	-5703.519144	0	0	0.0	0.0	0.0178	0.0	0.0
F29022_EGRA_G1	M1	5.0	-5703.519159	0	0	0.0	0.0	0.1004		
F80862_MLIG_G1	M1	6.0	-320.618819	0	0	0.0	0.0	0.0684		
F80862_MLIG_G1	M2	8.0	-320.618803	0	0	0.0	0.0	0.0684	0.0	0.0
F39136_MLIG_G1	M1	6.0	-994.809627	0	0	0.0	0.0	0.0265		
F39136_MLIG_G1	M2	8.0	-994.809616	0	0	0.0	0.0	0.0265	0.0	0.0
F9643_SMED_G1	M2	9.0	-822.164122	0	0	0.0	0.0	0.214	0.0	0.0
F9643_SMED_G1	M1	7.0	-822.164122	0	0	0.0	0.0	0.214		
F98617_MLIG_G1	M1	5.0	-2547.009808	0	0	0.0	0.0253	0.0		
F98617_MLIG_G1	M2	7.0	-2547.009041	0	0	0.0	0.0243	0.0	0.0	0.0
F23784_SMAT_G1	M2	7.0	-2451.995724	0	0	0.0	0.0	999.0	0.0	0.0
F23784_SMAT_G1	M1	5.0	-2452.354421	0	0	0.0008	0.0008	1.0		
F40483_MLIG_G1	M2	8.0	-2001.45318	0	0	0.0	0.0	0.0428	0.0	0.0
F40483_MLIG_G1	M1	6.0	-2003.140711	0	0	0.0014	0.0014	1.0		
F90351_MLIG_G1	M2	8.0	-469.476627	0	0	0.0	0.0	2.4491	1.0	0.0
F90351_MLIG_G1	M1	6.0	-477.779209	0	0	0.0	0.0	0.3966		
F3228_MLIG_G1	M1	6.0	-1285.859012	0	0	0.0	0.0	0.2568		
F3228_MLIG_G1	M2	8.0	-1285.85901	0	0	0.0	0.0	0.2568	0.0	0.0
F13773_MLIG_G1	M2	8.0	-2340.870888	0	0	0.0	0.0	152.9471	252.0	189.0
F13773_MLIG_G1	M1	6.0	-2348.82217	0	0	2.4318	2.4318	1.0		
F84842_MLIG_G1	M2	7.0	-1817.337928	0	0	2.7872	52.7192	0.0529	0.0	0.0
F84842_MLIG_G1	M1	5.0	-1817.397223	0	0	2.8464	2.8464	1.0		
F62881_SMED_G1	M1	5.0	-1424.754976	0	0	0.5266	4.3813	0.1202		
F62881_SMED_G1	M2	7.0	-1424.755	0	0	0.5663	4.3687	0.1296	0.0	0.0
F119851_MLIG_G1	M1	5.0	-829.685351	0	0	3.6554	75.7452	0.0483		
F119851_MLIG_G1	M2	7.0	-829.685347	0	0	3.6547	75.7483	0.0482	0.0	0.0
F53883_SMAR_G1	M2	8.0	-1324.80402	0	0	0.0	0.0	0.4358	0.0	0.0
F53883_SMAR_G1	M1	6.0	-1324.937641	0	0	0.0	0.0	0.3855		
F116743_MLIG_G1	M1	5.0	-2091.49071	0	0	0.0	0.0017	0.0		
F116743_MLIG_G1	M2	7.0	-2091.48289	0	0	0.0	0.0	0.0	0.0	0.0
F109989_MLIG_G1	M1	6.0	-1153.674597	0	0	0.0	0.0	0.2275		
F109989_MLIG_G1	M2	8.0	-1153.674595	0	0	0.0	0.0	0.2275	0.0	0.0
F58779_MLIG_G1	M2	8.0	-389.708711	0	0	0.0	0.0	0.4566	0.0	0.0
F58779_MLIG_G1	M1	6.0	-389.708688	0	0	0.0	0.0	0.4564		
F92315_MLIG_G1	M2	8.0	-449.140509	0	0	0.011	0.0402	0.2748	0.0	0.0
F92315_MLIG_G1	M1	6.0	-449.140512	0	0	0.011	0.0402	0.2748		
F59877_MLIG_G1	M1	6.0	-910.650591	0	0	0.0044	0.0044	1.0		
F59877_MLIG_G1	M2	8.0	-910.546782	0	0	0.0	0.0	2.9304	0.0	0.0
F64999_MLIG_G1	M2	7.0	-1903.462146	0	0	2.8065	2.8065	1.0	0.0	0.0
F64999_MLIG_G1	M1	5.0	-1903.462146	0	0	2.8065	2.8065	1.0		
F124338_HMIC_G1	M2	7.0	-1728.287778	0	0	24.8155	1.5966	15.5422	176.0	95.0
F124338_HMIC_G1	M1	5.0	-1730.159372	0	0	2.9198	2.9198	1.0		
F124223_MLIG_G1	M2	9.0	-5868.204794	0	0	0.0	0.0	2.927	5.0	0.0
F124223_MLIG_G1	M1	7.0	-5890.22541	0	0	14.4768	23.0153	0.629		
F4757_MLIG_G1	M1	6.0	-2251.783556	0	0	0.0	0.0147	0.0		
F4757_MLIG_G1	M2	8.0	-2251.783332	0	0	0.0	0.0147	0.0	0.0	0.0
F15506_MLIG_G1	M1	5.0	-591.083913	0	0	0.0	0.0	0.0		
F15506_MLIG_G1	M2	7.0	-591.083856	0	0	0.0	0.0215	0.0	0.0	0.0
F20107_MLIG_G1	M2	8.0	-1880.227459	0	0	0.0015	0.0167	0.0916	0.0	0.0
F20107_MLIG_G1	M1	6.0	-1880.227464	0	0	0.0015	0.0167	0.0916		
F17067_MLIG_G1	M1	12.0	-3305.026788	0	0	0.0	0.0	0.2531		
F17067_MLIG_G1	M2	14.0	-3280.339644	0	0	0.0	0.0	6.1695	2.0	2.0
F15737_TREG_G1	M1	5.0	-628.010546	0	0	0.0	0.0	0.0811		
F15737_TREG_G1	M2	7.0	-628.010471	0	0	0.0	0.0	0.0	0.0	0.0
F27629_SMED_G1	M1	44.0	-324.82175	0	0	0.0	0.0	0.4887		
F27629_SMED_G1	M2	46.0	-324.120279	0	0	0.0	0.0	0.7647	0.0	0.0
F23994_MLIG_G1	M2	7.0	-1438.821791	0	0	0.0015	0.0032	0.4771	0.0	0.0
F23994_MLIG_G1	M1	5.0	-1438.821791	0	0	0.0027	0.0057	0.4772		
F94869_MLIG_G1	M1	6.0	-1438.277354	0	0	0.0	0.0	0.2962		
F94869_MLIG_G1	M2	8.0	-1418.0632	0	0	0.0	0.0	3.7734	8.0	0.0
F346_MLIG_G1	M1	6.0	-3302.941415	0	0	0.0	0.0099	0.0		
F346_MLIG_G1	M2	8.0	-3302.941237	0	0	0.0	0.0099	0.0	0.0	0.0
F64177_MLIG_G1	M1	5.0	-2804.367876	0	0	13.046	30.9251	0.4219		
F64177_MLIG_G1	M2	7.0	-2804.364973	0	0	16.6667	16.6667	1.0	0.0	0.0
F121635_MLIG_G1	M1	6.0	-955.726363	0	0	0.0	0.0	0.2166		
F121635_MLIG_G1	M2	8.0	-933.763187	0	0	0.0	0.0	12.5882	7.0	2.0
F101453_MLIG_G1	M2	7.0	-972.766577	0	0	20.5279	0.453	45.3187	17.0	6.0
F101453_MLIG_G1	M1	5.0	-976.528613	0	0	1.0572	1.0572	1.0		
F110114_MLIG_G1	M1	12.0	-1258.286864	0	0	0.0	0.0	0.0854		
F110114_MLIG_G1	M2	14.0	-1258.286665	0	0	0.0	0.0	0.0854	0.0	0.0
F90375_MLIG_G1	M1	6.0	-965.281622	0	0	0.0	0.0	0.4964		
F90375_MLIG_G1	M2	8.0	-926.534862	0	0	0.0	0.0	473.8746	64.0	54.0
F110027_MLIG_G1	M1	7.0	-744.687233	0	0	0.0	0.0	0.1098		
F110027_MLIG_G1	M2	9.0	-744.687215	0	0	0.0	0.0	0.1098	0.0	0.0
F66353_MLIG_G1	M2	7.0	-378.280244	0	0	0.0282	0.0268	1.0527	0.0	0.0
F66353_MLIG_G1	M1	5.0	-378.797008	0	0	0.0092	0.0302	0.3037		
F26461_MLIG_G1	M2	30.0	-3691.083317	0	0	0.0	0.0	2.7799	3.0	0.0
F26461_MLIG_G1	M1	28.0	-3694.882213	0	0	0.0	0.0	0.9912		
F126061_MLIG_G1	M1	6.0	-1100.99811	0	0	0.0	0.0	0.3623		
F126061_MLIG_G1	M2	8.0	-1101.343689	0	0	0.0	0.0	0.3784	0.0	0.0
F67270_MLIG_G1	M2	8.0	-1448.201887	0	0	0.0	0.0	81.8167	77.0	42.0
F67270_MLIG_G1	M1	6.0	-1465.130577	0	0	0.0	0.0	0.6991		
F34051_HDIM_G1	M1	6.0	-665.239547	0	0	0.0954	0.1118	0.8533		
F34051_HDIM_G1	M2	8.0	-664.683573	0	0	0.2886	0.2505	1.1521	0.0	0.0
F129137_MLIG_G1	M2	9.0	-2426.257417	0	0	0.0	0.0	1.6514	0.0	0.0
F129137_MLIG_G1	M1	7.0	-2426.489345	0	0	5.0486	5.0486	1.0		
F35784_SMED_G1	M1	5.0	-482.711686	0	0	0.0	0.0087	0.0		
F35784_SMED_G1	M2	7.0	-482.711561	0	0	0.0	0.0	0.0	0.0	0.0
F81729_MLIG_G1	M2	7.0	-610.839855	0	0	2.9466	0.003	985.1548	73.0	73.0
F81729_MLIG_G1	M1	5.0	-613.91168	0	0	1.3983	1.3983	1.0		
F42066_MLIG_G1	M2	8.0	-406.266113	0	0	0.0	0.0	0.626	0.0	0.0
F42066_MLIG_G1	M1	6.0	-406.266117	0	0	0.0	0.0	0.6253		
F9784_MLIG_G1	M1	6.0	-731.893068	0	0	0.0	0.0165	0.0		
F9784_MLIG_G1	M2	8.0	-731.892862	0	0	0.0	0.0165	0.0	0.0	0.0
F72318_MLIG_G1	M1	5.0	-1439.48844	0	0	0.001	0.001	1.0		
F72318_MLIG_G1	M2	7.0	-1438.212856	0	0	0.0	0.0	999.0	6.0	0.0
F28796_MLIG_G1	M2	7.0	-1764.355268	0	0	0.0	0.0	0.2535	0.0	0.0
F28796_MLIG_G1	M1	5.0	-1765.199502	0	0	0.0025	0.0137	0.1829		
F16850_MLIG_G1	M1	5.0	-339.715999	0	0	0.0	0.0225	0.0		
F16850_MLIG_G1	M2	7.0	-339.715966	0	0	0.0	0.0	0.0	0.0	0.0
F85359_MLIG_G1	M2	8.0	-1654.124007	0	0	0.0037	0.0112	0.3313	0.0	0.0
F85359_MLIG_G1	M1	6.0	-1654.124008	0	0	0.0037	0.0112	0.3313		
F81866_MLIG_G1	M2	8.0	-1334.46782	0	0	0.0	0.0	0.1475	0.0	0.0
F81866_MLIG_G1	M1	6.0	-1334.467821	0	0	0.0	0.0	0.1475		
F130027_MLIG_G1	M2	14.0	-1737.481397	0	0	16.6667	16.6667	1.0	0.0	0.0
F130027_MLIG_G1	M1	12.0	-1737.469098	0	0	0.0	0.0	0.1419		
F11243_MLIG_G1	M2	8.0	-5117.196868	0	0	0.0018	0.0013	1.3615	0.0	0.0
F11243_MLIG_G1	M1	6.0	-5117.307122	0	0	0.0005	0.0005	1.0		
F37565_MLIG_G1	M2	24.0	-291.990531	0	0	0.0	0.0	0.7246	0.0	0.0
F37565_MLIG_G1	M1	22.0	-291.989794	0	0	0.0	0.0	0.0		
F73260_SMED_G1	M2	46.0	-684.790761	0	0	0.0	0.0	0.9107	0.0	0.0
F73260_SMED_G1	M1	44.0	-684.790761	0	0	0.0	0.0	0.9107		
F45585_MLIG_G1	M1	5.0	-1505.73407	0	0	0.3083	0.4894	0.6299		
F45585_MLIG_G1	M2	7.0	-1461.6764	0	0	4.7852	0.0394	121.4565	98.0	65.0
F31885_MLIG_G1	M1	6.0	-912.64178	0	0	0.0	0.0	0.0647		
F31885_MLIG_G1	M2	8.0	-912.641773	0	0	0.0	0.0	0.0647	0.0	0.0
F117561_MLIG_G1	M1	6.0	-1992.569145	0	0	0.0032	0.0144	0.2229		
F117561_MLIG_G1	M2	8.0	-1991.381783	0	0	0.0042	0.0137	0.306	0.0	0.0
F113172_HDIM_G1	M1	7.0	-281.611947	0	0	0.0	0.0	0.338		
F113172_HDIM_G1	M2	9.0	-281.611931	0	0	0.0	0.0	0.338	0.0	0.0
F98724_MCOR_G1	M1	5.0	-504.385634	0	0	0.0098	0.0169	0.5795		
F98724_MCOR_G1	M2	7.0	-504.385634	0	0	0.0102	0.0176	0.5795	0.0	0.0
F39040_MLIG_G1	M1	14.0	-1183.366383	0	0	0.0	0.0	0.1782		
F39040_MLIG_G1	M2	16.0	-1183.366382	0	0	0.0	0.0	0.1782	0.0	0.0
F125374_SMED_G1	M1	6.0	-732.782892	0	0	0.0	0.0	0.3189		
F125374_SMED_G1	M2	8.0	-727.678315	0	0	0.0	0.0	2.6316	1.0	0.0
F26451_MLIG_G1	M1	6.0	-4756.329363	0	0	0.0	0.0	0.3733		
F26451_MLIG_G1	M2	8.0	-4756.32936	0	0	0.0	0.0	0.3733	0.0	0.0
F76389_SMAR_G1	M2	7.0	-708.105521	0	0	0.0	0.0	0.0	0.0	0.0
F76389_SMAR_G1	M1	5.0	-708.105661	0	0	0.0	0.0	0.2191		
F37570_TREG_G1	M2	7.0	-1433.137549	0	0	0.0	0.0222	0.0	0.0	0.0
F37570_TREG_G1	M1	5.0	-1433.138004	0	0	0.0	0.0253	0.0		
F123966_MLIG_G1	M2	7.0	-737.569457	0	0	0.0053	0.0274	0.1948	0.0	0.0
F123966_MLIG_G1	M1	5.0	-737.538047	0	0	0.0	0.0	0.2008		
F10507_MLIG_G1	M2	8.0	-1461.681916	0	0	0.0	0.0	0.0552	0.0	0.0
F10507_MLIG_G1	M1	6.0	-1461.575162	0	0	0.0	0.0	0.7061		
F59986_SMED_G1	M2	8.0	-456.246905	0	0	0.0	0.0	23.6088	0.0	0.0
F59986_SMED_G1	M1	6.0	-457.195474	0	0	0.0	0.0	0.5529		
F10503_TASI_G1	M2	8.0	-1166.078301	0	0	0.0	0.0	0.1746	0.0	0.0
F10503_TASI_G1	M1	6.0	-1166.078303	0	0	0.0	0.0	0.1746		
F91840_SMED_G1	M2	7.0	-1103.75316	0	0	9.776	32.6525	0.2994	0.0	0.0
F91840_SMED_G1	M1	5.0	-1103.75316	0	0	9.7761	32.6522	0.2994		
F117864_TSAG_G1	M2	7.0	-643.34052	0	0	2.1331	0.8777	2.4302	0.0	0.0
F117864_TSAG_G1	M1	5.0	-643.523151	0	0	1.8974	1.8974	1.0		
F22050_SMAR_G1	M2	7.0	-1283.183943	0	0	0.0	0.0	999.0	0.0	0.0
F22050_SMAR_G1	M1	5.0	-1283.427183	0	0	0.0	0.0	1.0		
F126805_MLIG_G1	M2	9.0	-1014.482319	0	0	0.0	0.0	0.0994	0.0	0.0
F126805_MLIG_G1	M1	7.0	-1014.482394	0	0	0.0	0.0	0.0994		
F56036_MLIG_G1	M1	6.0	-1523.015801	0	0	0.0007	0.0015	0.466		
F56036_MLIG_G1	M2	8.0	-1522.865836	0	0	0.004	0.006	0.6714	0.0	0.0
F79481_MLIG_G1	M2	7.0	-478.580487	0	0	12.0761	12.0759	1.0	0.0	0.0
F79481_MLIG_G1	M1	5.0	-478.580487	0	0	14.6335	14.6335	1.0		
F54001_MLIG_G1	M2	7.0	-3185.509327	0	0	0.0	0.0	0.9036	0.0	0.0
F54001_MLIG_G1	M1	5.0	-3185.514872	0	0	0.0023	0.0029	0.8033		
F99969_MLIG_G1	M2	7.0	-1307.905644	0	0	0.0	0.0	0.0926	0.0	0.0
F99969_MLIG_G1	M1	5.0	-1307.905647	0	0	0.0012	0.013	0.0926		
F131293_HDIM_G1	M2	40.0	-688.004939	0	0	0.0	0.0	0.7512	0.0	0.0
F131293_HDIM_G1	M1	38.0	-689.288296	0	0	0.0	0.0	0.6152		
F114544_SMED_G1	M2	7.0	-1325.02196	0	0	0.4801	0.0116	41.2728	9.0	3.0
F114544_SMED_G1	M1	5.0	-1355.808202	0	0	0.0107	0.0518	0.2074		
F125449_MLIG_G1	M2	8.0	-1145.794369	0	0	0.0	0.0	0.0578	0.0	0.0
F125449_MLIG_G1	M1	6.0	-1145.794378	0	0	0.0	0.0	0.0578		
F125152_MLIG_G1	M1	5.0	-3416.94556	0	0	0.0021	0.0101	0.21		
F125152_MLIG_G1	M2	7.0	-3416.94556	0	0	0.0	0.0	0.21	0.0	0.0
F106341_MLIG_G1	M1	12.0	-961.102506	0	0	0.0	0.0	0.1017		
F106341_MLIG_G1	M2	14.0	-961.102445	0	0	0.0	0.0	0.1017	0.0	0.0
F23150_MLIG_G1	M1	6.0	-1458.517338	0	0	0.0	0.0	0.1139		
F23150_MLIG_G1	M2	8.0	-1458.517338	0	0	0.0	0.0	0.1139	0.0	0.0
F75767_MLIG_G1	M2	7.0	-3500.663167	0	0	0.0	0.0	0.0944	0.0	0.0
F75767_MLIG_G1	M1	5.0	-3500.663168	0	0	0.0013	0.0141	0.0944		
F6980_MLIG_G1	M2	8.0	-660.388104	0	0	0.0031	0.0466	0.0675	0.0	0.0
F6980_MLIG_G1	M1	6.0	-660.388106	0	0	0.0031	0.0466	0.0675		
F30709_MLIG_G1	M2	8.0	-2228.10185	0	0	0.0009	0.0161	0.0555	0.0	0.0
F30709_MLIG_G1	M1	6.0	-2228.101863	0	0	0.0009	0.0161	0.0555		
F79433_MLIG_G1	M2	7.0	-2048.991121	0	0	0.0	0.0	0.6493	0.0	0.0
F79433_MLIG_G1	M1	5.0	-2048.991121	0	0	0.0061	0.0093	0.6493		
F103650_SMED_G1	M2	7.0	-484.246007	0	0	0.0506	0.2418	0.2093	0.0	0.0
F103650_SMED_G1	M1	5.0	-484.246069	0	0	0.0506	0.2418	0.2093		
F77900_SMED_G1	M1	5.0	-267.126812	0	0	1.0859	1.6049	0.6766		
F77900_SMED_G1	M2	7.0	-262.619869	0	0	24.3166	0.0404	601.4548	23.0	18.0
