Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)	index	Likelihood_ratio	Significativo
F88892_MLIG_G1	M2	8.0	-1345.9546300000002	0	0	0.0016	0.006999999999999999	0.2285	0.0	0.0	18051	-6.000000666972483e-06	-
F126034_MCOR_G1	M1	5.0	-610.117062	0	0	0.0498	0.0671	0.7423			4423	11.886259999999993	***
F126034_MCOR_G1	M2	7.0	-604.173932	0	0	0.5374	0.0359	14.9569	0.0	0.0	4423	11.886259999999993	***
F40665_MLIG_G1	M2	8.0	-759.861448	0	0	0.0	0.0	0.0905	0.0	0.0	10046	4.799999987881165e-05	-
F40665_MLIG_G1	M1	6.0	-759.8614719999999	0	0	0.0	0.0	0.0905			10046	4.799999987881165e-05	-
F68132_MLIG_G1	M2	7.0	-2654.745855	0	0	0.0	0.0	0.2827	0.0	0.0	14667	-0.0007460000006176415	-
F68132_MLIG_G1	M1	5.0	-2654.745482	0	0	0.0018	0.0066	0.282			14667	-0.0007460000006176415	-
F38100_TREG_G1	M1	5.0	-1035.459895	0	0	0.005	0.0399	0.1265			9629	2.3999999939405825e-05	-
F38100_TREG_G1	M2	7.0	-1035.459883	0	0	0.0	0.0	0.1264	0.0	0.0	9629	2.3999999939405825e-05	-
F104821_MLIG_G1	M2	8.0	-2655.6683350000003	0	0	0.0	0.0	0.1359	0.0	0.0	790	-0.038328000000547036	-
F104821_MLIG_G1	M1	6.0	-2655.649171	0	0	0.0	0.0	0.1371			790	-0.038328000000547036	-
F102033_SJAP_G1	M2	7.0	-923.618576	0	0	0.2296	0.0436	5.2665	0.0	0.0	343	4.603700000000117	-
F102033_SJAP_G1	M1	5.0	-925.920426	0	0	0.0242	0.0555	0.4363			343	4.603700000000117	-
F30754_SMED_G1	M2	9.0	-201.75606000000002	0	0	0.0	0.0	0.8547	0.0	0.0	8395	0.0	-
F30754_SMED_G1	M1	7.0	-201.75606000000002	0	0	0.0	0.0	0.8547			8395	0.0	-
F58388_MLIG_G1	M2	8.0	-709.557708	0	0	0.0	0.0	0.0	0.0	0.0	12998	7.799999980306893e-05	-
F58388_MLIG_G1	M1	6.0	-709.557747	0	0	0.0	0.0	0.0			12998	7.799999980306893e-05	-
F39021_MLIG_G1	M2	8.0	-2496.903295	0	0	0.0	0.0	0.1628	0.0	0.0	9793	1.2000000424450263e-05	-
F39021_MLIG_G1	M1	6.0	-2496.9033010000003	0	0	0.0	0.0	0.1628			9793	1.2000000424450263e-05	-
F79282_SCUR_G1	M2	7.0	-2751.661049	0	0	0.0	0.0	0.9231	0.0	0.0	16463	-0.0006739999989804346	-
F79282_SCUR_G1	M1	5.0	-2751.6607120000003	0	0	0.0	0.0	0.0			16463	-0.0006739999989804346	-
F60206_MLIG_G1	M2	8.0	-408.522937	0	0	0.0	0.0	62.8708	18.0	15.0	13307	31.13244199999997	***
F60206_MLIG_G1	M1	6.0	-424.089158	0	0	0.0	0.0	0.363			13307	31.13244199999997	***
F63525_MLIG_G1	M2	12.0	-334.520491	0	0	16.6667	16.6667	1.0	0.0	0.0	13840	-27.55028200000004	-
F63525_MLIG_G1	M1	10.0	-320.74535	0	0	0.0	0.0	0.0421			13840	-27.55028200000004	-
F18725_MLIG_G1	M2	7.0	-404.279538	0	0	0.0	0.0	0.0	0.0	0.0	6307	-0.1170799999999872	-
F18725_MLIG_G1	M1	5.0	-404.220998	0	0	0.0	0.0	0.0			6307	-0.1170799999999872	-
F22877_MLIG_G2	M2	8.0	-284.242376	0	0	0.0	0.0	0.0	0.0	0.0	6989	4.799999999249849e-05	-
F22877_MLIG_G2	M1	6.0	-284.2424	0	0	0.0	0.0	0.0			6989	4.799999999249849e-05	-
F20630_MLIG_G1	M2	7.0	-1852.0381550000002	0	0	3.0823	3.2848	0.9384	0.0	0.0	6625	0.0	-
F20630_MLIG_G1	M1	5.0	-1852.0381550000002	0	0	3.0827	3.2852	0.9384			6625	0.0	-
F37379_MLIG_G1	M1	7.0	-2377.5326410000002	0	0	0.0017	0.0017	1.0			9493	89.21340800000053	***
F37379_MLIG_G1	M2	9.0	-2332.925937	0	0	0.0	0.0	0.9105	0.0	0.0	9493	89.21340800000053	***
F125895_MLIG_G1	M2	8.0	-304.37701200000004	0	0	0.0	0.0	0.0	0.0	0.0	4403	0.0001999999999497959	-
F125895_MLIG_G1	M1	6.0	-304.377112	0	0	0.0	0.0	0.1972			4403	0.0001999999999497959	-
F18282_MLIG_G1	M2	8.0	-2260.991024	0	0	0.0	0.0	2.485	0.0	0.0	6220	2.9041660000002594	-
F18282_MLIG_G1	M1	6.0	-2262.443107	0	0	0.0	0.0	0.3864			6220	2.9041660000002594	-
F3008_MLIG_G1	M1	6.0	-2317.743691	0	0	0.0	0.0	0.2405			8281	0.0	-
F3008_MLIG_G1	M2	8.0	-2317.743691	0	0	0.0	0.0	0.2405	0.0	0.0	8281	0.0	-
F41738_SCUR_G1	M1	5.0	-938.437175	0	0	0.0	0.0	0.0			10211	0.0	-
F41738_SCUR_G1	M2	7.0	-938.437175	0	0	0.0	0.0	0.0	0.0	0.0	10211	0.0	-
F104603_MLIG_G1	M2	46.0	-4051.2154229999996	0	0	0.0	0.0	0.9912	0.0	0.0	752	0.0	-
F104603_MLIG_G1	M1	44.0	-4051.2154229999996	0	0	0.0	0.0	0.9912			752	0.0	-
F110722_MLIG_G1	M1	5.0	-949.0988980000001	0	0	0.0	0.0	0.0637			1782	0.0	-
F110722_MLIG_G1	M2	7.0	-949.0988980000001	0	0	0.0015	0.0241	0.0637	0.0	0.0	1782	0.0	-
F126400_SMED_G1	M2	7.0	-174.3464	0	0	0.0	0.0	999.0	0.0	0.0	4484	1.4710420000000113	-
F126400_SMED_G1	M1	5.0	-175.081921	0	0	0.0162	0.0162	1.0			4484	1.4710420000000113	-
F3862_MLIG_G1	M1	5.0	-5881.274003	0	0	0.0007	0.0013	0.5282			9711	-1.999998858082108e-06	-
F3862_MLIG_G1	M2	7.0	-5881.274004	0	0	0.0	0.0	0.5282	0.0	0.0	9711	-1.999998858082108e-06	-
F92293_MLIG_G1	M2	9.0	-548.599647	0	0	0.0	0.0	0.0	0.0	0.0	18639	0.00015400000006593473	-
F92293_MLIG_G1	M1	7.0	-548.599724	0	0	0.0	0.0	0.0			18639	0.00015400000006593473	-
F14929_MLIG_G1	M2	7.0	-463.32984400000004	0	0	0.0	0.0	2.7745	0.0	0.0	5679	-7.200000004559115e-05	-
F14929_MLIG_G1	M1	5.0	-463.329808	0	0	0.0	0.0	0.0			5679	-7.200000004559115e-05	-
F78221_MLIG_G1	M1	5.0	-750.645925	0	0	0.0	0.0085	0.0			16293	0.00029200000017226557	-
F78221_MLIG_G1	M2	7.0	-750.645779	0	0	0.0	0.004	0.0	0.0	0.0	16293	0.00029200000017226557	-
F100505_TSAG_G2	M2	7.0	-984.229507	0	0	2.3692	48.0739	0.0493	0.0	0.0	106	1.4000000192027073e-05	-
F100505_TSAG_G2	M1	5.0	-984.2295140000001	0	0	2.3697	48.0728	0.0493			106	1.4000000192027073e-05	-
F60084_MCOR_G1	M2	28.0	-407.91501600000004	0	0	0.0	0.0	0.9492	0.0	0.0	13280	-0.8351840000000266	-
F60084_MCOR_G1	M1	26.0	-407.497424	0	0	0.0	0.0	0.7001			13280	-0.8351840000000266	-
F89626_MLIG_G1	M1	6.0	-1190.7672810000001	0	0	0.0157	0.0157	1.0			18177	39.238238000000365	***
F89626_MLIG_G1	M2	8.0	-1171.148162	0	0	0.0	0.0	9.892000000000001	67.0	24.0	18177	39.238238000000365	***
F23540_MLIG_G1	M2	7.0	-1292.356812	0	0	0.0	0.0	0.4058	0.0	0.0	7096	2.000000222324161e-06	-
F23540_MLIG_G1	M1	5.0	-1292.356813	0	0	0.0035	0.0085	0.4058			7096	2.000000222324161e-06	-
F105994_ECAN_G1	M1	5.0	-149.69791	0	0	0.0088	0.0973	0.0902			986	2.6000000048043148e-05	-
F105994_ECAN_G1	M2	7.0	-149.69789699999998	0	0	0.0	0.0	0.0902	0.0	0.0	986	2.6000000048043148e-05	-
F89585_MLIG_G1	M1	5.0	-3410.502053	0	0	0.6866	1.1482	0.598			18169	252.81454400000075	***
F89585_MLIG_G1	M2	7.0	-3284.094781	0	0	5.2637	0.0092	571.4507	258.0	258.0	18169	252.81454400000075	***
F81091_MLIG_G1	M1	5.0	-1087.966952	0	0	0.0	0.004	0.0			16733	0.00028599999996004044	-
F81091_MLIG_G1	M2	7.0	-1087.966809	0	0	0.0	0.0198	0.0	0.0	0.0	16733	0.00028599999996004044	-
F112706_SMED_G1	M1	5.0	-476.70650700000004	0	0	0.0	0.0095	0.0			2132	0.0002800000000888758	-
F112706_SMED_G1	M2	7.0	-476.706367	0	0	0.0	0.0	0.0	0.0	0.0	2132	0.0002800000000888758	-
F33230_HDIM_G1	M2	7.0	-1771.823036	0	0	0.0	0.0	0.0	0.0	0.0	8831	0.00031399999988934724	-
F33230_HDIM_G1	M1	5.0	-1771.823193	0	0	0.0	0.0	0.0			8831	0.00031399999988934724	-
F40679_MLIG_G1	M2	8.0	-1125.823018	0	0	0.0	0.0	0.0926	0.0	0.0	10049	3.99999953515362e-06	-
F40679_MLIG_G1	M1	6.0	-1125.8230199999998	0	0	0.0	0.0	0.0926			10049	3.99999953515362e-06	-
F84418_MLIG_G1	M1	6.0	-593.859475	0	0	0.0	0.0	0.1224			17297	0.0016800000000785076	-
F84418_MLIG_G1	M2	8.0	-593.8586349999999	0	0	0.0	0.0	0.1272	0.0	0.0	17297	0.0016800000000785076	-
F101658_MLIG_G1	M1	7.0	-9231.864574	0	0	3.427	3.427	1.0			281	188.20086999999694	***
F101658_MLIG_G1	M2	9.0	-9137.764139	0	0	10.7153	0.8191	13.0816	383.0	182.0	281	188.20086999999694	***
F105450_MLIG_G1	M2	9.0	-394.80901	0	0	0.0	0.0	0.3693	0.0	0.0	896	3.253092000000038	-
F105450_MLIG_G1	M1	7.0	-396.435556	0	0	0.0	0.0	0.1557			896	3.253092000000038	-
F74025_MLIG_G1	M1	7.0	-4359.100197	0	0	0.0	0.0	0.9413			15584	0.00021799999922222923	-
F74025_MLIG_G1	M2	9.0	-4359.100088	0	0	0.0	0.0	0.9413	0.0	0.0	15584	0.00021799999922222923	-
F74856_CSIN_G1	M1	5.0	-1066.986125	0	0	6.0276	40.1679	0.1501			15726	-0.0001320000001214794	-
F74856_CSIN_G1	M2	7.0	-1066.986191	0	0	5.9949	39.9308	0.1501	0.0	0.0	15726	-0.0001320000001214794	-
F96897_MLIG_G1	M2	8.0	-1077.9478390000002	0	0	0.0	0.0	0.0672	0.0	0.0	19393	0.00015999999959603883	-
F96897_MLIG_G1	M1	6.0	-1077.947919	0	0	0.0	0.0	0.0672			19393	0.00015999999959603883	-
F52180_SMED_G1	M2	7.0	-312.731746	0	0	11.8903	11.8902	1.0	0.0	0.0	11958	0.0	-
F52180_SMED_G1	M1	5.0	-312.731746	0	0	11.8865	11.8865	1.0			11958	0.0	-
F102774_MLIG_G1	M2	9.0	-2463.032123	0	0	0.0	0.0	0.1102	0.0	0.0	468	0.0	-
F102774_MLIG_G1	M1	7.0	-2463.032123	0	0	0.0	0.0	0.1102			468	0.0	-
F117966_SMED_G1	M2	16.0	-3640.054578	0	0	0.0	0.0	0.09	0.0	0.0	3023	0.22209599999951024	-
F117966_SMED_G1	M1	14.0	-3640.165626	0	0	0.0	0.0	0.0865			3023	0.22209599999951024	-
F127764_MLIG_G1	M2	7.0	-1686.542296	0	0	0.0253	0.013000000000000001	1.9425	0.0	0.0	4723	7.456618000000162	***
F127764_MLIG_G1	M1	5.0	-1690.2706050000002	0	0	0.0028	0.0194	0.1445			4723	7.456618000000162	***
F119110_SMAR_G1	M2	7.0	-2076.709359	0	0	0.0	0.0	0.3596	0.0	0.0	3251	2.0000006770715117e-06	-
F119110_SMAR_G1	M1	5.0	-2076.7093600000003	0	0	0.005	0.0139	0.3596			3251	2.0000006770715117e-06	-
F118671_MLIG_G1	M2	7.0	-1145.140047	0	0	6.6398	0.0262	253.4162	36.0	28.0	3148	62.78873399999975	***
F118671_MLIG_G1	M1	5.0	-1176.534414	0	0	0.099	0.2023	0.4893			3148	62.78873399999975	***
F11089_TREG_G1	M2	7.0	-368.39095499999996	0	0	9.7355	0.8336	11.6787	0.0	0.0	1816	0.5906200000000581	-
F11089_TREG_G1	M1	5.0	-368.686265	0	0	0.5737	1.217	0.4714			1816	0.5906200000000581	-
F104309_MLIG_G1	M1	16.0	-828.244625	0	0	0.0	0.0	1.0			701	0.0008600000001024455	-
F104309_MLIG_G1	M2	18.0	-828.244195	0	0	0.0	0.0	1.0	0.0	0.0	701	0.0008600000001024455	-
F121466_SMED_G1	M2	7.0	-558.6608190000001	0	0	0.0	0.0	0.0	0.0	0.0	3653	0.00045799999998052954	-
F121466_SMED_G1	M1	5.0	-558.661048	0	0	0.0	0.0	0.0			3653	0.00045799999998052954	-
F48949_MLIG_G1	M2	8.0	-1245.0044189999999	0	0	0.0	0.0	0.4982	0.0	0.0	11425	2.000000222324161e-06	-
F48949_MLIG_G1	M1	6.0	-1245.00442	0	0	0.0	0.0	0.4982			11425	2.000000222324161e-06	-
F5383_MLIG_G1	M1	6.0	-3174.440532	0	0	0.0069	0.0329	0.2093			12252	2.3999999939405825e-05	-
F5383_MLIG_G1	M2	8.0	-3174.44052	0	0	0.0069	0.0329	0.2093	0.0	0.0	12252	2.3999999939405825e-05	-
F43082_TREG_G1	M1	12.0	-511.86722199999997	0	0	0.0	0.0	0.5105			10428	6.0995479999998	***
F43082_TREG_G1	M2	14.0	-508.81744800000007	0	0	0.0	0.0	2.3187	0.0	0.0	10428	6.0995479999998	***
F71847_MLIG_G1	M1	5.0	-352.076496	0	0	0.0	0.0	0.0026			15236	0.00013600000011138036	-
F71847_MLIG_G1	M2	7.0	-352.07642799999996	0	0	0.0	0.0	0.0	0.0	0.0	15236	0.00013600000011138036	-
F18431_MLIG_G1	M2	8.0	-1186.857561	0	0	0.0	0.141	0.0	0.0	0.0	6251	0.0017880000000332075	-
F18431_MLIG_G1	M1	6.0	-1186.858455	0	0	0.0	0.141	0.0			6251	0.0017880000000332075	-
F75750_MLIG_G1	M1	6.0	-1207.869464	0	0	0.0	0.0771	0.0			15874	0.0008260000004156609	-
F75750_MLIG_G1	M2	8.0	-1207.869051	0	0	0.0	0.0771	0.0	0.0	0.0	15874	0.0008260000004156609	-
F7175_MLIG_G1	M2	8.0	-924.9848890000001	0	0	0.0	0.0	228.2532	63.0	45.0	15224	37.36425199999985	***
F7175_MLIG_G1	M1	6.0	-943.667015	0	0	0.0	0.0	0.5279			15224	37.36425199999985	***
F93225_MLIG_G1	M2	7.0	-544.449015	0	0	0.0043	0.013999999999999999	0.3075	0.0	0.0	18806	1.9999999949504854e-06	-
F93225_MLIG_G1	M1	5.0	-544.449016	0	0	0.005	0.0162	0.3075			18806	1.9999999949504854e-06	-
F43594_TREG_G1	M2	7.0	-708.276144	0	0	0.1253	0.862	0.1454	0.0	0.0	10508	0.00016599999980826396	-
F43594_TREG_G1	M1	5.0	-708.276227	0	0	0.1253	0.862	0.1454			10508	0.00016599999980826396	-
F86099_MLIG_G1	M1	7.0	-915.425433	0	0	0.0	0.0	0.0			17582	5.199999986871262e-05	-
F86099_MLIG_G1	M2	9.0	-915.4254070000001	0	0	0.0	0.0	0.0	0.0	0.0	17582	5.199999986871262e-05	-
F99711_MLIG_G1	M2	7.0	-458.04870700000004	0	0	3.1308	43.3917	0.0722	0.0	0.0	19852	0.0	-
F99711_MLIG_G1	M1	5.0	-458.04870700000004	0	0	3.1303	43.3878	0.0721			19852	0.0	-
F86841_MLIG_G1	M1	5.0	-1309.709566	0	0	0.0029	0.0156	0.184			17715	3.999999989900971e-06	-
F86841_MLIG_G1	M2	7.0	-1309.709564	0	0	0.0	0.0	0.184	0.0	0.0	17715	3.999999989900971e-06	-
F41414_MLIG_G1	M1	6.0	-863.593574	0	0	0.0	0.0	0.1078			10156	0.0	-
F41414_MLIG_G1	M2	8.0	-863.593574	0	0	0.0	0.0	0.1078	0.0	0.0	10156	0.0	-
F126867_MLIG_G1	M2	8.0	-2912.078211	0	0	0.0	0.0049	0.0	0.0	0.0	4555	0.001111999999920954	-
F126867_MLIG_G1	M1	6.0	-2912.078767	0	0	0.0	0.0049	0.0			4555	0.001111999999920954	-
F58322_MLIG_G1	M2	8.0	-1927.489082	0	0	0.0	0.0	0.7821	0.0	0.0	12984	3.3534979999994903	-
F58322_MLIG_G1	M1	6.0	-1929.1658309999998	0	0	0.0	0.0	0.4114			12984	3.3534979999994903	-
F124075_SMED_G1	M1	5.0	-540.646942	0	0	2.3541	121.1312	0.0194			4101	-0.032609999999976935	-
F124075_SMED_G1	M2	7.0	-540.663247	0	0	16.6667	16.6664	1.0	0.0	0.0	4101	-0.032609999999976935	-
F78496_MLIG_G1	M2	7.0	-695.400175	0	0	0.1457	0.0215	6.7841	0.0	0.0	16338	0.41658000000006723	-
F78496_MLIG_G1	M1	5.0	-695.608465	0	0	0.002	0.019	0.1059			16338	0.41658000000006723	-
F54251_MLIG_G1	M2	8.0	-274.005586	0	0	0.0	0.0	354.2371	11.0	8.0	12311	31.54006400000003	***
F54251_MLIG_G1	M1	6.0	-289.775618	0	0	0.0	0.0	0.5075			12311	31.54006400000003	***
F129701_MLIG_G1	M1	5.0	-180.206267	0	0	0.0	0.0	0.0			5040	-1.8000000011397788e-05	-
F129701_MLIG_G1	M2	7.0	-180.206276	0	0	0.0	0.0	0.0009	0.0	0.0	5040	-1.8000000011397788e-05	-
F105639_TREG_G1	M1	5.0	-173.61636000000001	0	0	0.2253	0.94	0.2397			921	1.6000000016447302e-05	-
F105639_TREG_G1	M2	7.0	-173.616352	0	0	0.2253	0.94	0.2397	0.0	0.0	921	1.6000000016447302e-05	-
F124360_MLIG_G1	M1	5.0	-378.712556	0	0	3.5261	59.4961	0.0593			4149	-0.0007860000000619038	-
F124360_MLIG_G1	M2	7.0	-378.71294900000004	0	0	10.6778	10.674000000000001	1.0004	0.0	0.0	4149	-0.0007860000000619038	-
F54736_MLIG_G1	M2	9.0	-738.9703450000001	0	0	0.0	0.0	0.2906	0.0	0.0	12383	1.1999999742329237e-05	-
F54736_MLIG_G1	M1	7.0	-738.9703509999999	0	0	0.0	0.0	0.2906			12383	1.1999999742329237e-05	-
F23901_HDIM_G1	M2	8.0	-736.466422	0	0	0.0	0.0	0.8855	0.0	0.0	7152	-7.999999979801942e-06	-
F23901_HDIM_G1	M1	6.0	-736.466418	0	0	0.0	0.0	0.7434			7152	-7.999999979801942e-06	-
F120832_MLIG_G1	M1	5.0	-2419.962705	0	0	0.0087	0.0314	0.2769			3529	88.95122399999946	***
F120832_MLIG_G1	M2	7.0	-2375.487093	0	0	0.3271	0.0115	28.4785	8.0	5.0	3529	88.95122399999946	***
F46656_MLIG_G1	M1	6.0	-1776.848847	0	0	0.8283	0.9265	0.894			11055	9.814041999999517	***
F46656_MLIG_G1	M2	8.0	-1771.9418260000002	0	0	23.2875	0.5672	41.0565	78.0	44.0	11055	9.814041999999517	***
F108062_TREG_G1	M2	14.0	-548.006845	0	0	0.0	0.0	0.3697	0.0	0.0	1326	1.1999999969702912e-05	-
F108062_TREG_G1	M1	12.0	-548.006851	0	0	0.0	0.0	0.3697			1326	1.1999999969702912e-05	-
F73554_TREG_G1	M1	5.0	-4462.860622	0	0	0.0	0.0	0.0808			15504	0.001073999999789521	-
F73554_TREG_G1	M2	7.0	-4462.860085	0	0	0.0	0.0	0.0	0.0	0.0	15504	0.001073999999789521	-
F92643_EGRA_G1	M1	5.0	-948.086613	0	0	0.0	0.0	0.0			18702	0.00017400000024281326	-
F92643_EGRA_G1	M2	7.0	-948.0865259999999	0	0	0.0	0.0	0.0	0.0	0.0	18702	0.00017400000024281326	-
F10960_SMAR_G1	M2	7.0	-983.707392	0	0	16.6667	16.6667	1.0	0.0	0.0	1581	0.18166999999994005	-
F10960_SMAR_G1	M1	5.0	-983.798227	0	0	0.0	0.0	1.0			1581	0.18166999999994005	-
F10192_TASI_G1	M2	7.0	-526.619813	0	0	0.0	0.0	0.0	0.0	0.0	326	0.00015799999982846202	-
F10192_TASI_G1	M1	5.0	-526.6198919999999	0	0	0.0	0.0056	0.0			326	0.00015799999982846202	-
F129242_MLIG_G1	M2	8.0	-2174.092494	0	0	0.0055	0.0197	0.2786	0.0	0.0	4977	0.9878320000007079	-
F129242_MLIG_G1	M1	6.0	-2174.5864100000003	0	0	0.006999999999999999	0.0296	0.2347			4977	0.9878320000007079	-
F59577_MLIG_G1	M2	8.0	-641.327021	0	0	0.0	0.0	0.5196	0.0	0.0	13180	0.0	-
F59577_MLIG_G1	M1	6.0	-641.327021	0	0	0.0	0.0	0.5196			13180	0.0	-
F35075_MLIG_G1	M1	5.0	-573.417005	0	0	0.0	0.0	1.0			9128	1.9999999949504854e-06	-
F35075_MLIG_G1	M2	7.0	-573.417004	0	0	0.0	0.0	1.0938	0.0	0.0	9128	1.9999999949504854e-06	-
F52050_SMED_G1	M1	5.0	-311.473135	0	0	0.0309	0.0309	1.0			11937	0.3708080000000109	-
F52050_SMED_G1	M2	7.0	-311.287731	0	0	0.0305	0.0177	1.7231	0.0	0.0	11937	0.3708080000000109	-
F13504_MLIG_G1	M2	8.0	-2085.314894	0	0	0.0	0.0	0.138	0.0	0.0	5442	3.199999991920777e-05	-
F13504_MLIG_G1	M1	6.0	-2085.31491	0	0	0.0	0.0	0.138			5442	3.199999991920777e-05	-
F46811_MLIG_G1	M2	7.0	-1150.5566199999998	0	0	0.0	0.0033	0.0	0.0	0.0	11086	0.007317999999941094	-
F46811_MLIG_G1	M1	5.0	-1150.5602789999998	0	0	0.0	0.0	0.0			11086	0.007317999999941094	-
F105729_MLIG_G1	M2	9.0	-574.874012	0	0	0.0	0.0	7.4448	10.0	2.0	935	34.056040000000166	***
F105729_MLIG_G1	M1	7.0	-591.9020320000001	0	0	0.0	0.0	0.2258			935	34.056040000000166	***
F123879_MLIG_G1	M2	9.0	-331.965782	0	0	0.0	0.0	631.8221	29.0	21.0	4074	20.734784000000104	***
F123879_MLIG_G1	M1	7.0	-342.33317400000004	0	0	0.0	0.0	0.6549			4074	20.734784000000104	***
F117515_MLIG_G1	M1	6.0	-1511.624315	0	0	0.0	0.0	0.4033			2939	5.72465800000009	-
F117515_MLIG_G1	M2	8.0	-1508.761986	0	0	0.0	0.0	5.7271	0.0	0.0	2939	5.72465800000009	-
F4281_MLIG_G1	M1	6.0	-4890.548243	0	0	0.0018	0.0275	0.0662			10396	0.00014399999963643495	-
F4281_MLIG_G1	M2	8.0	-4890.548171	0	0	0.0018	0.0275	0.0662	0.0	0.0	10396	0.00014399999963643495	-
F976_SMED_G1	M2	7.0	-707.8099599999999	0	0	0.0	0.0001	0.0	0.0	0.0	19520	-0.009187999999767271	-
F976_SMED_G1	M1	5.0	-707.805366	0	0	0.0	0.0075	0.0			19520	-0.009187999999767271	-
F115800_MLIG_G1	M2	7.0	-2438.762684	0	0	0.0	0.0	0.47	0.0	0.0	2638	-4.999999964638846e-05	-
F115800_MLIG_G1	M1	5.0	-2438.762659	0	0	0.0	0.0	0.47			2638	-4.999999964638846e-05	-
F24486_SCUR_G1	M2	7.0	-953.3761300000001	0	0	0.0	0.0	135.784	0.0	0.0	7248	0.7029979999995248	-
F24486_SCUR_G1	M1	5.0	-953.7276289999999	0	0	0.0	0.0	1.0			7248	0.7029979999995248	-
F38685_MLIG_G1	M2	8.0	-783.254103	0	0	0.0	0.0	412.7863	52.0	31.0	9724	61.61674200000016	***
F38685_MLIG_G1	M1	6.0	-814.0624740000001	0	0	0.0	0.0	0.5902			9724	61.61674200000016	***
F131443_MLIG_G1	M2	8.0	-1010.218731	0	0	0.0	0.0	0.2525	0.0	0.0	5344	0.18418599999995422	-
F131443_MLIG_G1	M1	6.0	-1010.310824	0	0	0.0	0.0	0.159			5344	0.18418599999995422	-
F96838_HMIC_G1	M1	5.0	-2237.329256	0	0	0.0	0.0	0.3393			19388	0.0	-
F96838_HMIC_G1	M2	7.0	-2237.329256	0	0	0.0	0.0	0.3393	0.0	0.0	19388	0.0	-
F30466_MLIG_G1	M1	5.0	-351.00410800000003	0	0	0.0	0.0206	0.0			8343	0.0001120000000582877	-
F30466_MLIG_G1	M2	7.0	-351.004052	0	0	0.0	0.031	0.0	0.0	0.0	8343	0.0001120000000582877	-
F121144_FHEP_G1	M1	5.0	-1539.175613	0	0	2.9738	2.9738	1.0			3598	0.5692800000001625	-
F121144_FHEP_G1	M2	7.0	-1538.890973	0	0	23.8132	2.4885	9.5692	99.0	13.0	3598	0.5692800000001625	-
F37708_MLIG_G1	M2	7.0	-1635.764705	0	0	0.027000000000000003	0.0184	1.4691	0.0	0.0	9549	5.377840000000106	-
F37708_MLIG_G1	M1	5.0	-1638.453625	0	0	0.0011	0.0109	0.10099999999999999			9549	5.377840000000106	-
F100437_MLIG_G1	M1	5.0	-330.001218	0	0	0.0	0.0	1.0			95	0.0	-
F100437_MLIG_G1	M2	7.0	-330.001218	0	0	0.0	0.0	1.1895	0.0	0.0	95	0.0	-
F26904_MLIG_G1	M1	6.0	-2012.820354	0	0	0.0018	0.0239	0.0755			7733	7.999999979801942e-05	-
F26904_MLIG_G1	M2	8.0	-2012.820314	0	0	0.0018	0.0239	0.0755	0.0	0.0	7733	7.999999979801942e-05	-
F107533_MLIG_G1	M2	8.0	-1235.793165	0	0	0.0044	0.0101	0.4391	0.0	0.0	1227	1.99999976757681e-06	-
F107533_MLIG_G1	M1	6.0	-1235.793166	0	0	0.0044	0.0101	0.4391			1227	1.99999976757681e-06	-
F76619_MLIG_G1	M1	6.0	-1189.626774	0	0	0.0187	0.0731	0.2552			16018	62.14036799999985	***
F76619_MLIG_G1	M2	8.0	-1158.5565900000001	0	0	0.1341	0.0046	29.4251	8.0	8.0	16018	62.14036799999985	***
F96656_MLIG_G1	M1	5.0	-2688.018657	0	0	1.2378	111.1248	0.0111			19365	-3.199999991920777e-05	-
F96656_MLIG_G1	M2	7.0	-2688.018673	0	0	1.2375	111.0655	0.0111	0.0	0.0	19365	-3.199999991920777e-05	-
F9755_TREG_G1	M2	9.0	-402.422085	0	0	0.0	0.0	3.575	1.0	0.0	19500	3.2917220000000498	-
F9755_TREG_G1	M1	7.0	-404.067946	0	0	16.5106	17.1455	0.963			19500	3.2917220000000498	-
F91760_MLIG_G1	M2	8.0	-1164.4417740000001	0	0	0.0	0.0	49.3018	50.0	39.0	18540	75.09169999999995	***
F91760_MLIG_G1	M1	6.0	-1201.987624	0	0	0.4606	0.9094	0.5065			18540	75.09169999999995	***
F78481_TSAG_G1	M2	7.0	-215.50885699999998	0	0	0.0	0.0	1.0	0.0	0.0	16335	3.999999989900971e-06	-
F78481_TSAG_G1	M1	5.0	-215.50885899999997	0	0	0.0	0.0	1.0			16335	3.999999989900971e-06	-
F126123_MLIG_G1	M1	5.0	-1764.8169829999997	0	0	2.7459	2.7459	1.0			4437	3.17480999999907	-
F126123_MLIG_G1	M2	7.0	-1763.2295780000002	0	0	6.2578	0.0101	620.9741	225.0	216.0	4437	3.17480999999907	-
F89129_TASI_G1	M1	6.0	-454.276003	0	0	0.0	0.0	0.7193			18084	3.8257440000000997	-
F89129_TASI_G1	M2	8.0	-452.36313099999995	0	0	0.0	0.0	1.5234	0.0	0.0	18084	3.8257440000000997	-
F7229_MLIG_G1	M2	7.0	-476.774424	0	0	0.0498	0.0661	0.7528	0.0	0.0	15287	2.2077039999999215	-
F7229_MLIG_G1	M1	5.0	-477.87827599999997	0	0	0.0072	0.0731	0.0983			15287	2.2077039999999215	-
